user_id,more_90_days_overdue,using_lines_not_secured_personal_assets,number_times_delayed_payment_loan_30_59_days,debt_ratio,number_times_delayed_payment_loan_60_89_days
7521,0,0.188032965,0,1.012204622,0
7522,0,0.000714265,1,0,0
7523,0,0.95978698,3,0.724372955,1
7524,0,0.256829053,0,465,0
7525,0,0.045943594,0,0.012757358,0
7526,0,0.9999999,0,0.062822953,0
7527,2,1.043912176,1,0.153711572,0
7528,0,0.021478571,0,0.186485643,0
7529,0,0.269583364,0,0.956454121,0
7530,0,0.025959577,0,0.07183287,0
7531,0,0,0,4326,0
7532,0,0.232001993,0,0.400653168,0
7533,0,0.328276669,0,0.373441553,0
7534,0,0.070433098,1,0.006615878,0
7535,0,0.124561217,0,0.168332667,0
7536,0,0.337676066,0,1657,0
7537,0,0.423404865,0,0.801399533,0
7538,0,0.071141587,1,1754,0
7539,0,0.004925791,0,0.003926582,0
7540,0,0.108564296,0,0.035294118,0
7541,0,0.041135982,0,0.166394246,0
7542,0,0.546775658,0,0.058609723,0
7543,0,0.12417172,0,0.094710053,0
7544,0,0.135703189,2,0.307920637,0
7545,0,0,0,0,0
7546,0,0.837010254,0,0.478347146,0
7547,0,0.424341023,1,0.344889115,0
7548,0,0.667617314,0,1.250721722,0
7549,0,0.020871103,1,515,0
7550,0,0.9999999,1,0.015925059,0
7551,0,0.652722211,0,0.16073671,0
7552,0,0.103317684,0,0.076738609,0
7553,0,0,0,2755,0
7554,0,0.079098418,0,0.016034787,0
7555,1,0.9999999,0,37,0
7556,0,0.034163175,0,0.243641017,0
7557,0,0.023148843,0,13,0
7558,0,0.018384262,0,1304,0
7559,0,0.149381563,0,0.182733416,0
7560,0,0.961293067,0,0.100346021,0
7561,0,0.9999999,0,0.223709553,0
7562,0,0.01306021,0,0.029194161,0
7563,0,0.437113815,0,0.687235744,0
7564,0,0.236573176,0,0.128669582,0
7565,0,0.08541463,3,0.543636742,1
7566,0,0.196108744,6,1.377732588,1
7567,0,0.375278163,2,0.457392719,0
7568,0,0.008807801,0,1261,0
7569,0,0.152353221,0,0.48019802,0
7570,0,0.328048419,0,0.396484821,0
7571,0,0.093930202,0,0.433839479,0
7572,0,0.040482565,0,1.607196402,0
7573,2,0.644725879,0,0.718294259,1
7574,0,0.044997857,0,0.430379747,0
7575,0,0.08458817,0,0.189913318,1
7576,0,0.82853089,1,0.526401007,0
7577,1,0.938725916,0,1.624793388,0
7578,0,0.354107649,0,0.099450275,0
7579,0,0.007725252,1,0.263018958,0
7580,0,0.136439031,0,0.470088581,0
7581,0,0.148071524,0,0.179985001,0
7582,0,0.430795023,0,0.140514383,0
7583,0,0.762607723,0,0.649545594,0
7584,1,0.075847267,3,439,0
7585,0,0.016443714,0,0.004153207,0
7586,0,0.02602053,0,0.218823071,0
7587,0,0.642942468,0,2964,0
7588,0,0.007303713,0,0.635809988,0
7589,0,0.01490998,0,0.394440407,0
7590,0,0.032298385,0,26,0
7591,0,0.008472308,0,0.964577657,0
7592,0,0.243547917,1,0.389582333,0
7593,0,0.111984002,0,0.239200151,0
7594,0,0.139126682,0,2167,0
7595,0,0.005586075,0,0.21811496,0
7596,0,0.074934839,0,0.081989751,0
7597,0,0.929683576,0,0.899210111,0
7598,0,0.594628357,0,0.435102041,0
7599,0,0.116844158,0,0.316903894,0
7600,0,0.070531009,0,0.152692948,0
7601,0,0.084312931,0,504,0
7602,0,0.523347954,1,4931,0
7603,0,0.114290851,0,0.153593856,0
7604,0,0.027734208,0,0.313000549,0
7605,0,0.453671079,0,144,0
7606,0,0,0,4321,0
7607,0,0.019772477,0,0.263645096,0
7608,0,0,0,765,0
7609,0,0.116811169,0,0.170413123,0
7610,0,0.9999999,1,1642,1
7611,0,0.14560518,0,1429,0
7612,0,0.208667332,0,0.394336754,1
7613,0,0.007833246,0,1.428742834,0
7614,0,0.257605418,1,0.438058748,0
7615,0,0.17787555,0,1342,0
7616,0,0.049029095,0,0.043912176,0
7617,0,0.251022685,0,2059,0
7618,0,0.9999999,0,3612,0
7619,0,0.071292171,0,0.478058704,0
7620,0,0.027136493,0,0.251124813,0
7621,0,0.180214092,0,0.656214497,0
7622,0,0.103863814,1,0.499107462,0
7623,0,0.452367101,2,0.315449157,0
7624,0,0.059761891,0,0.319373142,0
7625,0,0.344042209,0,0.481962482,0
7626,0,0.24808253,0,0.554657873,0
7627,0,0.425388058,0,0.207597468,0
7628,0,0.953046953,0,28,0
7629,0,0.095732237,0,1151,0
7630,0,0.01987674,0,0.218464157,0
7631,0,0.049141504,0,0.345913522,0
7632,0,0.114310855,0,0.072579697,0
7633,0,0.113021634,0,0.284603421,0
7634,0,0.059171939,0,1943,0
7635,0,0.886697983,0,0.590842167,0
7636,0,0.00517834,4,613,0
7637,0,0.340881387,0,0.186261803,0
7638,0,0.9999999,0,0.113636364,0
7639,0,0.734308856,0,0.553383036,0
7640,0,0.009277262,0,0.440275539,0
7641,2,0.9999999,0,71,1
7642,0,0,1,9899,0
7643,1,0.9999999,0,0.033991502,0
7644,0,0.049901628,0,0.271045521,0
7645,0,0.18883813,0,0.253730415,0
7646,0,0.010598534,0,0.00359928,0
7647,0,0.132833194,0,0.33960549,0
7648,0,0.034326649,0,0.265534129,0
7649,1,0.300998573,0,775,0
7650,0,0.034907504,0,2091,0
7651,0,0.489061236,0,1603,0
7652,0,0.829807022,0,0.245512963,0
7653,0,0.073238535,0,0.232980549,0
7654,0,0.015113854,0,229,1
7655,0,0,0,0,0
7656,0,0.223840789,0,0.884247945,0
7657,0,0.9999999,0,0,0
7658,0,0.683355738,0,0.358234538,0
7659,0,0.125788659,0,0.3160977,0
7660,0,0.177581246,0,0.966993399,0
7661,0,0.462276726,0,0.139930035,0
7662,0,0.176005656,0,1460,0
7663,0,0.099164945,0,0.328928047,0
7664,0,0.002827489,0,0.003096574,0
7665,0,0.186281372,0,55,0
7666,0,0.220229648,0,3.807247735,0
7667,0,0.007174821,0,8,0
7668,0,0.002028356,0,1.167916042,0
7669,0,0.935706429,0,0.596337133,0
7670,0,0.9999999,0,247,0
7671,0,0.050389654,0,0.204682978,0
7672,0,0.034024149,0,0.194585773,0
7673,0,0.071761898,0,0.576276322,0
7674,0,0.022086248,0,0.017137961,0
7675,0,0.011685131,0,16,0
7676,0,0.076282082,0,0.213146582,0
7677,0,0.061154383,0,0.749562609,0
7678,0,0.9999999,0,0.544151949,1
7679,0,0.9999999,0,0,0
7680,0,0.982678215,0,0.315311222,0
7681,0,0.371217823,0,0.280089989,0
7682,0,0.502236456,0,1.284043191,0
7683,0,0.052719704,0,0.571428571,0
7684,0,0.13285336,0,0.253413353,0
7685,0,0.067601196,0,0.008380154,0
7686,0,0.9999999,0,0,0
7687,0,0.605987107,2,0.51069786,0
7688,0,0.207053263,0,0.673568819,0
7689,0,0.40363774,0,0.203761009,0
7690,0,0.815259237,0,0.210426089,0
7691,0,0.616500559,0,0.537970645,0
7692,0,0.042096867,0,0.369299802,0
7693,0,0.458918944,1,0.319650977,0
7694,0,0.500813916,0,323,0
7695,0,0.030016524,0,0.312329108,0
7696,0,0.131943975,0,1684,0
7697,0,0.046666005,0,0.014699265,0
7698,0,0.199604356,0,0.429648783,0
7699,0,0.9999999,0,0.030805687,0
7700,0,0.396377838,0,0.281599059,0
7701,0,0.000101,0,0.104779044,0
7702,0,0.045045045,0,3644,0
7703,0,0.9999999,0,1.145979703,0
7704,0,0.962347442,1,0.033784508,0
7705,0,0.581970603,0,0.25980682,0
7706,0,0.01581008,0,61,0
7707,0,0.082172946,0,0.101937882,0
7708,0,0.082504198,0,0.252993838,0
7709,0,1.675810474,1,0.237302248,1
7710,0,0.681263747,0,0.268638067,0
7711,0,0.010945686,0,0.162077105,0
7712,0,0.488844447,0,0.523654439,0
7713,0,0.062923427,0,0.123175984,0
7714,0,0.9999999,2,0.600337268,0
7715,0,0.024433016,0,0.270877341,0
7716,0,0.111728815,0,2736,0
7717,0,0.015103245,0,0.231523231,0
7718,0,0.230230791,0,0.738130935,0
7719,0,0.046954452,0,0.315873651,0
7720,0,0.151292832,0,1091,0
7721,0,0.097653293,0,0.249500111,0
7722,0,0.03723654,0,0.005999077,0
7723,0,0.941352882,0,1418,0
7724,0,0.068652335,0,0.189937107,0
7725,0,0.012906674,0,0.475077195,0
7726,1,0.876017712,5,0.691864651,2
7727,0,0.097455675,0,0.282354823,0
7728,0,0.049987503,0,0.000553812,0
7729,0,0.031132464,0,0.173019357,0
7730,0,0.321278956,0,0.730412652,0
7731,0,0.18314915,0,0.212787213,0
7732,0,0.01635755,1,3980,0
7733,0,0.065739815,0,0.011502783,0
7734,0,0.023992239,0,0.673863265,0
7735,0,0.000749938,0,1433,0
7736,0,0.098148732,0,0.016390282,0
7737,0,0.957008598,0,1.306906907,0
7738,0,0.322222896,0,0.136640968,0
7739,0,0,0,718.5,0
7740,0,0.034632327,0,0.306995698,0
7741,0,0.011768778,0,0.487428319,0
7742,2,0.954914167,1,0.483375959,2
7743,0,0.245455172,0,0.725298588,0
7744,0,0.883851802,1,0.870560379,0
7745,0,0.516903196,0,0.259891389,0
7746,0,0.666498334,0,0.186928702,0
7747,0,0.006210695,0,0.674024312,0
7748,0,0.9999999,0,0,1
7749,0,0,0,0.354929014,0
7750,0,0.565085312,0,0.329301075,0
7751,0,0.324655331,0,0.340049342,0
7752,0,0.058335772,0,0.430247718,0
7753,0,0.390251459,0,0.260554672,0
7754,0,0,0,0,0
7755,0,1.009519277,0,0.18572695,3
7756,0,0.01050183,0,0.640516844,0
7757,0,0.521868728,0,0.622359396,0
7758,0,0.051063262,0,0.234282644,0
7759,0,0.036269881,0,0.486605358,0
7760,0,0.689043937,0,0.558814085,0
7761,0,0.02786237,0,0.005452893,0
7762,0,0.239301704,0,3153,0
7763,0,0.075728285,0,0.400121188,0
7764,0,0.007165213,0,0.055915527,0
7765,0,0,0,0.408795602,0
7766,0,0.9999999,0,0,0
7767,0,0.9999999,0,379,0
7768,0,0.138035131,0,0.29403172,0
7769,0,0.653056973,0,0.06841612,0
7770,0,0.2457688,0,219,0
7771,0,0.02673936,0,571.5,0
7772,0,0,0,0,0
7773,0,0.032777049,0,0.179470953,0
7774,0,0.396689354,0,141,0
7775,0,0.440998474,0,0.020281789,0
7776,0,0,0,0.863424384,0
7777,0,0,0,0.24045646,0
7778,0,0.039373422,0,0.24245313,0
7779,0,0.9999999,0,0,0
7780,0,0.165175622,1,0.214910344,0
7781,0,0.274545091,1,0.206480524,0
7782,0,0.260795285,0,0.378894306,0
7783,0,0.038900716,0,0.422860587,0
7784,0,0.486753745,0,0.738037553,0
7785,0,0.10859427,0,0.149203999,0
7786,0,0.064566307,0,3800,0
7787,0,1.019153034,0,5128,0
7788,0,0.061927198,0,0.021550766,1
7789,0,0.145603022,0,0.313491151,0
7790,0,0.106148673,0,0.290214477,0
7791,0,0.021195761,0,0.347952273,0
7792,0,0.949670861,1,0.417186417,0
7793,0,0.297190497,1,0.698619329,0
7794,0,0.594267304,2,0.219527982,0
7795,0,0.206118446,0,442,0
7796,0,0.701729827,1,0.153472035,1
7797,0,0.083393747,0,0.389109746,0
7798,0,0.006590537,0,0.403354469,0
7799,0,0.057431419,0,0.196901549,0
7800,0,0.571989505,0,0.224962506,0
7801,0,0.769832758,0,0.388344612,0
7802,0,0.166916542,0,0.295695131,0
7803,0,0.006749663,0,0.326167383,0
7804,0,0.031041263,0,0.265553172,0
7805,0,0.103899814,0,0.016165133,0
7806,1,0.500077949,0,3837,0
7807,0,0,0,1.048374613,0
7808,0,0.057878842,0,940,0
7809,0,0.058512614,0,0.124047417,0
7810,0,0,0,0.166458385,0
7811,0,0.031778166,0,0.149606299,0
7812,0,0.949881265,0,0.388109552,0
7813,0,0.449733212,0,0.25973065,0
7814,0,0.068033285,0,0.364132841,0
7815,0,0.12531925,0,656,0
7816,0,0.963273872,0,0.417916186,0
7817,0,0.119841075,0,0.217450795,0
7818,3,0.637586332,0,0.248784138,0
7819,0,0.9999999,0,1425,0
7820,1,0.740506329,0,0.812463712,0
7821,0,0.332275844,0,3124,0
7822,1,0.180557068,3,0.596082994,0
7823,0,0,0,1665,0
7824,0,0.229885057,0,60,0
7825,0,0.9999999,0,0,0
7826,0,0.148406817,0,4941,0
7827,0,0.002713898,0,0.354576695,0
7828,0,0.001662362,0,0.515896821,1
7829,0,0.018641515,0,21,0
7830,0,0.066750175,0,0.335170207,0
7831,0,0.9999999,1,375,0
7832,0,0.421080258,0,0.275729224,0
7833,0,0.014925214,0,0.300339932,0
7834,0,0.72546779,0,0.222222222,0
7835,1,0.9999999,1,0.250555309,0
7836,0,0.048639559,0,0.203077546,0
7837,0,0.102450234,0,0.276611151,0
7838,0,0.109760271,0,0.050331905,0
7839,1,0.007748063,0,1566,0
7840,0,0.521173526,1,0.345356701,0
7841,0,1.027662056,1,655,0
7842,0,0.377591337,0,0.197828882,0
7843,0,0.030082557,0,0.111256545,0
7844,0,0.524373872,0,1.022829006,0
7845,0,0.895569758,0,0.474004521,0
7846,0,0.149781789,0,0.130344306,0
7847,0,1.129368805,2,0.218890555,1
7848,0,0.399056286,1,0.39348711,0
7849,0,0.047698723,0,0.114353241,0
7850,0,0.235821134,0,88,0
7851,0,0.9999999,0,1.494657015,0
7852,0,0.022706748,0,0.646001467,0
7853,0,0.084358524,0,1017,0
7854,0,0.313570268,1,0.388255175,0
7855,1,0.54770179,0,0.190361928,0
7856,0,0.067118849,0,0.242988059,0
7857,0,0.055538195,0,1559,0
7858,0,0.003974908,0,0.325345748,0
7859,0,0,1,0.289401927,0
7860,0,0.505875526,0,0.390093286,0
7861,0,0.102844639,0,3258,0
7862,0,0.832714924,0,0.147500874,0
7863,0,0.518848115,0,0.7556601,0
7864,0,0.04275829,0,32,0
7865,1,0.552798812,0,0.269450064,1
7866,0,0.9999999,0,201,0
7867,0,0.336896741,1,0.381073088,0
7868,0,0.003349833,0,0.253005041,0
7869,0,0.583962923,0,2747,0
7870,0,0.110680742,0,0.408790794,0
7871,0,0.049350432,0,0.388307258,0
7872,0,0.022989914,0,0.108545584,0
7873,0,0.222677337,0,0.235595551,0
7874,0,0.9999999,0,106,0
7875,0,0.052408682,1,0.429292929,0
7876,0,0.52182335,0,0.331520786,0
7877,0,0.15323723,0,0.535627829,0
7878,1,0.99550075,1,0.402939905,1
7879,0,0.026399379,0,0.27380549,0
7880,0,0.236217431,0,2449,0
7881,0,0.9999999,0,579,0
7882,0,0.185639944,0,0.628424106,0
7883,0,0.474542378,0,630,0
7884,0,0.824097572,0,0.929395478,0
7885,0,0.202675392,0,5315,0
7886,0,0.293566967,0,0.567643693,0
7887,0,0.014771965,0,0.07816564,0
7888,0,0.075522039,0,0.506332454,0
7889,0,0,1,0.601156069,0
7890,0,0.001542846,0,4612,0
7891,0,0,0,640,0
7892,0,0.033776567,0,0.201934109,0
7893,0,0.290551209,1,0.231137898,0
7894,0,0.220152015,0,0.235063663,0
7895,0,0.080083629,0,1248,0
7896,0,0.585011527,0,0.295680494,0
7897,1,0.9999999,0,0,0
7898,0,0.847040738,0,432,0
7899,0,0.416318746,0,0.364230985,0
7900,0,0.385822415,0,0.312691501,0
7901,0,0.037848108,0,0.006138393,0
7902,0,0.032847247,0,0.881271543,0
7903,0,0.9999999,1,0.324417224,1
7904,0,0,0,0.259968102,0
7905,0,0.117003155,0,2270,0
7906,0,0.079981613,0,0.006246096,0
7907,1,0.889551883,0,0.232773397,0
7908,0,0.956894878,0,1.045969354,0
7909,0,0.065286911,0,0.259470005,0
7910,0,0.079646673,0,0.220624797,0
7911,0,0.016725069,0,968,0
7912,0,0.18753761,3,0.727940685,0
7913,0,0.199632167,0,1754,0
7914,0,0.498937633,2,0.448183939,0
7915,0,0.770336836,0,0.386201725,0
7916,0,0.015510422,0,106,0
7917,0,0.154355706,0,49,0
7918,0,0.379530755,1,0.214385778,0
7919,1,1.100945972,0,1.050736498,0
7920,0,0.855325787,0,0.269613948,0
7921,0,0.062025803,0,1431,0
7922,0,0.602733383,0,0.799440112,0
7923,8,0.9999999,2,0.688007645,1
7924,0,0.002444173,0,0.277134719,0
7925,0,0.066742541,0,0.662606577,0
7926,0,0,0,0.314624717,0
7927,0,0,0,0.223497824,0
7928,0,0,0,0,0
7929,0,0.051998894,0,73,0
7930,0,0,0,0.0704507,0
7931,0,0.95611554,4,0.534083802,1
7932,0,0.371144652,0,0.444759207,0
7933,0,0.054410164,0,0.415226396,0
7934,0,0.653328521,1,0.2882494,0
7935,0,0.86785652,1,0.374527642,0
7936,0,0.015604288,0,0.195704536,0
7937,0,0.042904909,0,0.081768692,0
7938,0,0.023375222,0,1414,0
7939,0,0.412831155,1,0.127281384,0
7940,0,0.369181541,0,0.283908403,0
7941,0,0.022152142,0,0.359631308,0
7942,0,0.353013124,0,2553,0
7943,0,0.9999999,0,0,0
7944,0,0.367909859,1,0.871610271,0
7945,0,0.033205752,0,0.369663058,0
7946,0,0.427985995,0,0.662778588,0
7947,0,0.961006499,0,0.444357367,0
7948,0,0.9999999,0,0.739622642,0
7949,0,0.056031466,0,0.445316543,0
7950,0,0.366463354,0,0.1568027,0
7951,0,0.340906364,0,0.263424022,0
7952,0,0.994615845,0,0.744879899,0
7953,0,0.185929196,1,0.560762262,0
7954,0,1.010398812,1,0.241652397,0
7955,0,0.020984438,0,0.649189069,0
7956,0,0.002290006,0,0.44237853,0
7957,0,0,0,0,0
7958,0,0.279082974,0,0.6461265,0
7959,0,0.219835002,0,0.254731023,0
7960,0,0.666563579,0,0.197509209,0
7961,0,0.298263379,1,0.143104044,0
7962,0,0,0,0,0
7963,0,0.011522071,0,0.001809351,0
7964,0,0.851029794,1,1020,0
7965,0,0,0,0.351560028,0
7966,0,0.019475263,0,12,0
7967,0,0,0,0,1
7968,2,0.9999999,1,0.204790823,1
7969,0,0.714337588,0,0.585471509,0
7970,0,0.495124059,0,0.24415117,0
7971,0,0.847130523,1,0.243028908,0
7972,0,0.66844744,0,0.670443941,0
7973,0,0.158136577,2,0.276840395,0
7974,0,0.513087465,1,261,0
7975,0,0.69108542,0,0.319908598,0
7976,0,0.297961279,0,0.364727055,0
7977,0,0.011763338,0,0.108736408,0
7978,0,0.101319804,0,0.315585552,0
7979,0,0.195206206,0,0.258785473,0
7980,0,0.836964439,2,2168,0
7981,0,0.9999999,1,259,0
7982,0,0.076595345,0,0.020418903,0
7983,0,0.634163161,0,0.442008706,0
7984,0,0.00499974,0,0.349096556,0
7985,0,0.026946302,0,0.215652671,0
7986,0,0.859067114,0,0.117983145,0
7987,0,0.970011995,0,0.33702094,0
7988,0,0.683983533,0,0.100842778,0
7989,0,0.049481332,0,0.34652009,0
7990,0,0.049792911,1,0.296540692,0
7991,0,0.20763275,0,0.294637877,0
7992,0,0.220212908,1,0.317569223,0
7993,0,0.043832522,0,72,0
7994,0,0.081392983,0,1595,0
7995,0,0.793480828,0,0.259721727,0
7996,0,0.030336412,0,0.410630166,0
7997,0,0.02069793,0,2325,0
7998,0,0,0,0.234362874,0
7999,0,0.001198119,0,0.422121896,0
8000,0,0.083610087,0,0.288248907,0
8001,1,0.960815674,0,0.19108826,0
8002,0,0.164420839,1,0.473905219,0
8003,0,0.087782444,0,13,0
8004,0,0.108289818,0,0.362772871,0
8005,0,0.042137575,0,1.794964029,0
8006,0,0.01360778,0,0.147521161,0
8007,0,0.00769903,0,0.741169486,0
8008,0,0.112535546,0,0.702131673,0
8009,0,0.65524136,0,0.320377568,0
8010,0,0.886002886,0,0.664359329,0
8011,0,0.258691433,0,2431,0
8012,0,0.472444648,0,0.72608365,0
8013,0,0.149143133,0,0.378069042,0
8014,0,0.073099481,0,0.162938202,0
8015,0,0,5,0.711828817,1
8016,0,0.246969586,0,2333,0
8017,0,0.017331023,0,0.094635122,0
8018,0,0.103481873,0,0.149876214,0
8019,0,0.035220194,0,0.365609349,0
8020,0,0.667413156,0,0.268035592,0
8021,0,0.080064174,0,0.362517795,0
8022,0,0.004116359,1,0.140643226,0
8023,0,0.040676107,0,6.812,0
8024,0,0.401999759,0,0.4119962,0
8025,0,0.443005459,0,1.3912016,0
8026,0,0.588570853,0,0.604577743,0
8027,0,0.9999999,0,0,0
8028,0,0.016399531,0,6.156682028,0
8029,0,0.018959621,0,0.109270104,0
8030,0,0.018186762,0,1406,0
8031,0,0.509124115,0,0.262574155,0
8032,0,0,0,198,0
8033,0,0.75024975,0,0.31934033,0
8034,0,0.39628876,0,0.264588704,0
8035,0,0.034465518,0,31,0
8036,0,0.009441169,0,0.358840024,0
8037,0,0.079627388,0,0.244452909,0
8038,0,0.081630853,0,1376,0
8039,0,0.097180092,2,0.183618535,0
8040,0,0.487492569,0,0.136675236,0
8041,0,0.791478111,1,0.942117449,0
8042,0,0.710476811,1,0.388300975,0
8043,0,0.024525743,0,0.219180026,0
8044,0,0.018161051,0,0.438057836,0
8045,1,0.477977938,0,0.122493548,0
8046,0,0,0,255,0
8047,0,0.057627495,0,0.19525782,0
8048,0,0.9999999,0,0.360585505,0
8049,0,0.256335988,0,2422,0
8050,0,0.020216254,0,0.287942412,0
8051,0,0.074883342,0,0.047651234,0
8052,0,0.720491583,0,7041,0
8053,0,0.9999999,0,0,0
8054,0,0.985061834,0,0.887100707,0
8055,2,0.382032525,2,1.268650947,0
8056,0,0.812712826,0,1.120606107,0
8057,0,0.895728527,2,49112,0
8058,0,0.9999999,0,0.002905288,0
8059,0,0.075746844,0,0.028874484,0
8060,1,1.02866189,2,1867,0
8061,0,0.009428235,0,0.860063607,0
8062,0,0.019724452,0,0.004951909,0
8063,0,0.21810962,0,0.322460226,0
8064,0,0.002230598,0,1050,0
8065,0,0.054765018,0,0.315265487,0
8066,2,0.9999999,1,0.206367162,0
8067,0,0.098387001,0,1398,0
8068,0,0.177282104,0,0.960471719,0
8069,0,0.612581676,2,0.064095511,0
8070,0,0.629895017,0,1168,0
8071,0,0.565303952,0,0.651380135,0
8072,0,0.876004863,0,1.048281738,0
8073,0,0.149653131,0,0.435715161,0
8074,0,0.031993601,0,0.276436178,0
8075,0,0.006762908,0,0.155834096,0
8076,1,1.950166113,0,455,0
8077,0,0.885909902,0,0.215456016,0
8078,0,0.084622884,0,0.5355,0
8079,0,0.848344356,0,0.858570001,0
8080,0,0.066671947,0,0.232427366,0
8081,0,0.239019844,0,0.364987797,0
8082,0,0.00282184,0,4015,0
8083,0,0.023712465,0,0.345942343,0
8084,0,0.469513736,0,1.838328792,0
8085,0,0.81821487,0,0.098320813,0
8086,1,0.787046212,1,0.056790913,0
8087,0,0.08906004,0,0.030984508,0
8088,0,0,0,0.246795746,0
8089,0,0.600856745,0,0.510513355,0
8090,0,0.01393721,0,0.329588015,0
8091,0,0,0,0.790794066,0
8092,0,0.54708438,0,0.43892829,0
8093,2,1.012329499,2,0.403740729,0
8094,0,1.647840532,1,0.075851393,0
8095,0,0.147423306,0,0.980299912,0
8096,0,0.16670498,0,860,0
8097,0,0.182558396,0,0.567992599,0
8098,0,0.135540074,0,0.115910727,0
8099,0,0.9999999,0,0.001249219,0
8100,0,0.051852207,0,0.34025974,0
8101,0,0.035498728,0,0.321893949,0
8102,0,0.057578891,0,0.030393921,0
8103,0,0.311434718,0,0.383294992,0
8104,0,0.182058643,0,0.318280287,0
8105,0,0,0,3854,0
8106,0,0.9999999,1,1788,0
8107,0,0.10476082,0,0.424657534,0
8108,0,0.386661083,0,0.124968758,0
8109,0,0.118171664,1,0.525975299,0
8110,0,0.674618764,0,0.171434131,0
8111,0,0.123409911,0,0.400544285,0
8112,0,0.306562519,1,0.832948526,0
8113,0,0.070204812,0,91,0
8114,0,0.86130612,1,0.583402766,0
8115,0,0.316453424,0,0.206566119,0
8116,0,0.198770251,0,0.193292582,0
8117,0,0.006344936,0,0.002166306,0
8118,0,0,0,0.249405045,0
8119,1,0.499000074,2,0.968784838,1
8120,0,0.198192382,0,0.348287254,0
8121,0,0.82148308,2,0.459943909,2
8122,0,0.07739484,0,0.199873698,0
8123,0,0.060370835,0,0.27441932,0
8124,0,0.176584656,2,0.314358974,0
8125,0,0.495615298,1,0.026269459,0
8126,0,0.024591203,0,2489,0
8127,0,0.057597696,0,0.025739645,0
8128,0,0.821720764,4,0.479845211,0
8129,0,0.058541185,0,61,0
8130,2,1.114968064,4,0.320020837,0
8131,0,0.070519656,0,0.263411943,0
8132,0,0.018241412,0,98,0
8133,6,0.902459712,3,0.381680267,0
8134,0,0.875084193,2,0.368670683,0
8135,0,0,1,0.474867391,0
8136,0,0.006563766,0,0.223898139,0
8137,0,0.267398178,1,0.451107011,0
8138,0,0,0,2198,0
8139,0,0,0,0.342518074,0
8140,0,0.089184894,0,0.019617179,0
8141,0,0.011739765,0,0.167412627,0
8142,0,0.01752728,0,0.011103065,0
8143,0,0.105507098,0,0.209516194,0
8144,0,0.324750859,0,0.470105979,0
8145,0,0.070265285,0,0.472740992,0
8146,0,0.062034834,0,0.018247719,0
8147,0,0.05269605,0,0.248402926,0
8148,0,0.733122896,0,0.438956104,0
8149,0,0.130457229,0,0.326915027,0
8150,0,0,0,518,0
8151,0,1.00551534,1,0.602601437,0
8152,0,0,0,0.042186002,0
8153,0,0.9999999,0,0.075786283,0
8154,0,0.390880992,0,0.535577404,0
8155,0,0.89365387,0,0.41676314,0
8156,0,0.06887447,0,0.29540753,0
8157,0,0.271251062,0,0.075259044,0
8158,0,0.034806701,0,4274,0
8159,0,0.064046798,0,3882,0
8160,0,0.052293669,1,10224,0
8161,0,1.001058699,0,0.426286509,0
8162,0,0.006684601,0,0.157145069,0
8163,0,0.325463744,1,0.415802951,0
8164,0,0.071740807,0,0.376776814,0
8165,1,0.769230769,2,0.292693859,1
8166,0,0.06024498,0,0.4453196,0
8167,0,0.145074412,1,0.881715952,0
8168,0,0.863922904,0,0.312977099,0
8169,0,0.543897074,0,0.438481992,0
8170,1,0.9999999,0,0,0
8171,0,0.280520554,0,0.178531435,0
8172,0,0.006098161,0,0.77703716,0
8173,0,0.046414733,0,0.222629562,0
8174,0,0.002101624,0,57,0
8175,0,0.001220448,0,925,0
8176,0,0.275350066,0,0.388029037,0
8177,0,0.06152088,0,235,0
8178,0,0.014852483,0,1050,0
8179,0,0.773757327,0,0.469135802,0
8180,0,0.9999999,0,0,0
8181,0,0.039056564,0,0.242813783,0
8182,0,0.217857092,0,0.822641509,0
8183,0,0.027789214,0,0.288543948,0
8184,0,0.632252617,0,0.589927169,0
8185,0,0.398189569,0,0.503894345,0
8186,0,0.914337651,1,0.42605156,0
8187,0,0.952698201,0,0.619504396,0
8188,0,0.205724284,0,0.286829776,0
8189,0,0.033432219,0,0.258078796,0
8190,0,0.057815703,0,0.157560174,0
8191,0,0.055944056,0,0.228628562,0
8192,0,0.014866336,0,0.696121551,0
8193,0,0.058357112,0,0.052490627,0
8194,0,0,0,0.18355893,0
8195,0,0.416047967,0,0.309195913,0
8196,0,0,1,0,0
8197,0,0.087916513,0,114,0
8198,0,0.127989334,0,0.117070181,0
8199,0,0.057291918,0,0.120210728,0
8200,0,0.036087628,0,0.316042737,0
8201,0,0.233163462,0,3975,0
8202,0,0.003317148,0,1375,0
8203,0,0,0,0.232403165,0
8204,0,0.289378268,0,0.35994001,0
8205,0,0.086210627,0,0.205291116,0
8206,0,0.172064804,0,0.338412094,0
8207,0,0,0,0.628008753,0
8208,0,0.412858714,0,123,0
8209,0,0.016419528,0,0.07783817,0
8210,0,0,0,1475,0
8211,0,0.120667092,0,378,0
8212,0,0.9999999,0,0.81527389,0
8213,0,0.106929092,0,1077,0
8214,0,0.131024138,0,1847,0
8215,0,0.032724182,0,0.005458362,0
8216,0,0.242606054,2,0.337924906,0
8217,0,0.841371954,0,0.433218168,0
8218,0,0.024617875,0,0.002249888,0
8219,0,0.013299778,0,2.34717608,0
